基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
159913,交银深证300价值ETF,01-26,2.5940,-0.23%,7.23%,14.07%,18.45%,28.80%,3.80%,https://www.howbuy.com/fund/159913
006220,工银上证50ETF联接A,01-26,1.5936,0.08%,7.89%,14.06%,18.95%,28.65%,4.38%,https://www.howbuy.com/fund/006220
007472,华夏创蓝筹ETF联接A,01-26,1.8918,4.80%,8.47%,14.01%,13.39%,53.80%,4.97%,https://www.howbuy.com/fund/007472
002906,南方中证500增强股票A,01-26,1.3920,3.26%,7.24%,14.00%,14.66%,40.46%,4.90%,https://www.howbuy.com/fund/002906
004344,南方大数据100指数C,01-26,1.0691,4.21%,9.58%,14.00%,13.84%,53.85%,8.06%,https://www.howbuy.com/fund/004344
159954,南方恒生中国企业ETF,01-26,1.0683,-0.10%,12.16%,13.99%,9.22%,4.75%,9.12%,https://www.howbuy.com/fund/159954
006221,工银上证50ETF联接C,01-26,1.5812,0.08%,7.86%,13.99%,18.80%,28.32%,4.36%,https://www.howbuy.com/fund/006221
512350,兴业中证福建50ETF,01-26,1.1150,2.15%,5.68%,13.97%,--,--,2.43%,https://www.howbuy.com/fund/512350
163116,申万中证电子行业指数(LOF)A,01-26,1.0353,-1.70%,9.63%,13.96%,15.23%,33.77%,7.51%,https://www.howbuy.com/fund/163116
159929,汇添富中证医药卫生ETF,01-26,2.5479,7.64%,7.77%,13.91%,10.83%,56.87%,7.36%,https://www.howbuy.com/fund/159929
007473,华夏创蓝筹ETF联接C,01-26,1.8799,4.80%,8.43%,13.90%,13.17%,53.20%,4.94%,https://www.howbuy.com/fund/007473
002907,南方中证500增强股票C,01-26,1.3770,3.30%,7.24%,13.90%,14.46%,39.94%,4.87%,https://www.howbuy.com/fund/002907
050013,博时上证超大盘ETF联接,01-26,1.3971,-0.55%,7.25%,13.86%,18.09%,30.63%,4.26%,https://www.howbuy.com/fund/050013
515960,嘉实医药健康100ETF,01-26,1.4686,6.96%,7.34%,13.86%,13.10%,--,6.70%,https://www.howbuy.com/fund/515960
159963,富国恒生中国企业ETF,01-26,1.0604,-0.17%,11.68%,13.72%,9.74%,5.24%,8.74%,https://www.howbuy.com/fund/159963
515110,易方达中证一带一路ETF,01-26,1.1843,-1.01%,5.08%,13.67%,19.34%,23.85%,3.99%,https://www.howbuy.com/fund/515110
159960,平安恒生中国企业ETF,01-26,1.1012,-0.30%,11.39%,13.65%,9.96%,5.77%,8.35%,https://www.howbuy.com/fund/159960
501301,华宝港股通恒生中国25指数,01-26,1.2411,-0.85%,10.77%,13.65%,9.67%,3.82%,7.25%,https://www.howbuy.com/fund/501301
001027,前海开源中证大农业增强,01-26,1.4900,3.62%,7.81%,13.65%,11.78%,61.96%,6.13%,https://www.howbuy.com/fund/001027
515600,广发中证央企创新驱动ETF,01-26,1.0879,-0.51%,6.42%,13.61%,15.32%,19.51%,5.09%,https://www.howbuy.com/fund/515600
501005,汇添富中证精准医(LOF)A,01-26,1.9200,10.18%,11.07%,13.60%,8.75%,71.98%,9.93%,https://www.howbuy.com/fund/501005
006743,中融央视财经50ETF联接A,01-26,1.5447,-0.16%,7.61%,13.58%,20.45%,36.72%,4.23%,https://www.howbuy.com/fund/006743
006355,华宝恒生中国25指数(LOF)C,01-26,1.2305,-0.86%,10.74%,13.54%,9.44%,3.40%,7.22%,https://www.howbuy.com/fund/006355
008279,国泰中证煤炭ETF联接A,01-26,1.2537,0.69%,-3.29%,13.53%,18.86%,25.40%,-1.59%,https://www.howbuy.com/fund/008279
006744,中融央视财经50ETF联接C,01-26,1.5305,-0.16%,7.58%,13.51%,20.28%,36.25%,4.21%,https://www.howbuy.com/fund/006744
512610,嘉实中证医药卫生ETF,01-26,2.3619,7.57%,7.53%,13.50%,8.86%,52.30%,7.19%,https://www.howbuy.com/fund/512610
501006,汇添富中证精准医(LOF)C,01-26,1.8848,10.17%,11.03%,13.48%,8.53%,71.28%,9.90%,https://www.howbuy.com/fund/501006
161025,富国中证移动互联网指数,01-26,1.0330,0.29%,11.08%,13.46%,10.46%,39.13%,6.71%,https://www.howbuy.com/fund/161025
008280,国泰中证煤炭ETF联接C,01-26,1.2501,0.69%,-3.31%,13.45%,18.67%,25.05%,-1.61%,https://www.howbuy.com/fund/008280
515870,嘉实先进制造100ETF,01-26,1.3987,0.70%,7.95%,13.42%,25.64%,40.73%,7.07%,https://www.howbuy.com/fund/515870
159992,银华中证创新药产业ETF,01-26,1.4805,8.69%,6.20%,13.40%,4.05%,--,6.37%,https://www.howbuy.com/fund/159992
165310,建信沪深300指数增强(LOF)A,01-26,1.4583,2.62%,7.96%,13.35%,20.39%,47.98%,4.55%,https://www.howbuy.com/fund/165310
159974,富国央企创新ETF,01-26,1.1287,-0.51%,6.26%,13.35%,16.66%,23.79%,5.16%,https://www.howbuy.com/fund/159974
007788,易方达中证一带一路ETF联接A,01-26,1.2812,-0.91%,5.11%,13.27%,18.41%,28.11%,4.04%,https://www.howbuy.com/fund/007788
159936,广发中证全指可选消费ETF,01-26,2.0610,1.11%,6.79%,13.26%,24.07%,43.89%,3.39%,https://www.howbuy.com/fund/159936
007789,易方达中证一带一路ETF联接C,01-26,1.2783,-0.91%,5.11%,13.24%,18.33%,27.82%,4.04%,https://www.howbuy.com/fund/007789
410010,华富中小板指数增强,01-26,1.7674,2.06%,9.48%,13.24%,16.81%,38.73%,7.49%,https://www.howbuy.com/fund/410010
009208,建信沪深300指增(LOF)C,01-26,1.4545,2.61%,7.92%,13.23%,20.17%,--,4.53%,https://www.howbuy.com/fund/009208
161032,富国中证煤炭指数,01-26,1.0430,0.48%,-3.60%,13.23%,17.83%,22.11%,-1.79%,https://www.howbuy.com/fund/161032
161033,富国中证智能汽车指数LOF,01-26,1.8240,-1.83%,9.88%,13.22%,11.97%,35.41%,7.11%,https://www.howbuy.com/fund/161033
519706,交银深证300价值联接,01-26,2.3820,-0.21%,6.72%,13.16%,17.11%,27.45%,3.57%,https://www.howbuy.com/fund/519706
160635,鹏华中证医药指数(LOF)A,01-26,1.6550,7.33%,7.33%,13.05%,9.17%,50.87%,6.98%,https://www.howbuy.com/fund/160635
515680,嘉实央企创新驱动ETF,01-26,1.1034,-0.56%,6.26%,13.02%,14.11%,19.92%,5.07%,https://www.howbuy.com/fund/515680
399001,中海上证50指数增强,01-26,1.6710,-0.59%,7.53%,12.98%,19.53%,31.07%,4.18%,https://www.howbuy.com/fund/399001
007076,添富中证医药ETF联接A,01-26,1.7074,7.11%,7.28%,12.96%,10.27%,52.72%,6.89%,https://www.howbuy.com/fund/007076
007505,华夏中证AH经济蓝筹股票A,01-26,1.3737,0.73%,9.31%,12.94%,14.53%,32.44%,7.10%,https://www.howbuy.com/fund/007505
005554,南方H股联接A,01-26,1.0408,-0.25%,11.39%,12.92%,8.42%,4.12%,8.47%,https://www.howbuy.com/fund/005554
007506,华夏中证AH经济蓝筹股票C,01-26,1.3674,0.71%,9.28%,12.86%,14.36%,32.04%,7.09%,https://www.howbuy.com/fund/007506
007077,添富中证医药ETF联接C,01-26,1.6950,7.10%,7.24%,12.84%,10.04%,52.10%,6.85%,https://www.howbuy.com/fund/007077
005555,南方H股联接C,01-26,1.0286,-0.25%,11.34%,12.81%,8.21%,3.70%,8.44%,https://www.howbuy.com/fund/005555
512120,华安中证细分医药ETF,01-26,2.5130,6.62%,6.17%,12.79%,6.53%,53.98%,5.94%,https://www.howbuy.com/fund/512120
510220,华泰柏瑞中小盘ETF,01-26,5.6536,0.91%,5.69%,12.78%,14.24%,34.16%,3.04%,https://www.howbuy.com/fund/510220
515150,富国中证国企一带一路ETF,01-26,1.1851,-1.06%,4.92%,12.71%,18.31%,22.74%,3.86%,https://www.howbuy.com/fund/515150
515990,添富中证国企一带一路ETF,01-26,1.2235,-0.89%,5.00%,12.65%,18.53%,26.51%,3.98%,https://www.howbuy.com/fund/515990
007784,广发央企创新驱动ETF联接A,01-26,1.2485,-0.55%,5.98%,12.62%,14.31%,21.91%,4.73%,https://www.howbuy.com/fund/007784
007785,广发央企创新驱动ETF联接C,01-26,1.2468,-0.56%,5.97%,12.59%,14.24%,21.77%,4.72%,https://www.howbuy.com/fund/007785
513680,建信港股通恒生中国ETF,01-26,1.0280,-0.95%,10.50%,12.55%,7.90%,3.93%,7.48%,https://www.howbuy.com/fund/513680
165519,中信保诚中证800医药指数(LOF),01-26,1.4500,5.99%,5.53%,12.43%,9.75%,59.93%,5.15%,https://www.howbuy.com/fund/165519
159997,天弘中证电子ETF,01-26,1.3279,-2.14%,9.59%,12.32%,13.16%,--,7.03%,https://www.howbuy.com/fund/159997
512390,平安MSCI中国A股低波动ETF,01-26,1.5177,0.99%,6.00%,12.32%,19.83%,40.93%,3.82%,https://www.howbuy.com/fund/512390
006593,博道中证500增强A,01-26,1.8291,4.01%,10.39%,12.31%,17.00%,50.53%,8.37%,https://www.howbuy.com/fund/006593
001133,广发可选消费联接A,01-26,1.0477,1.05%,6.32%,12.31%,22.29%,40.65%,3.11%,https://www.howbuy.com/fund/001133
515750,富国中证科技50策略ETF,01-26,1.6040,1.04%,11.46%,12.26%,9.97%,38.09%,6.97%,https://www.howbuy.com/fund/515750
007809,富国中证央企ETF联接A,01-26,1.1834,-0.53%,5.74%,12.26%,14.93%,21.52%,4.74%,https://www.howbuy.com/fund/007809
002977,广发可选消费联接C,01-26,1.0415,1.05%,6.31%,12.25%,22.17%,40.36%,3.10%,https://www.howbuy.com/fund/002977
006594,博道中证500增强C,01-26,1.8177,4.01%,10.36%,12.22%,16.81%,50.07%,8.34%,https://www.howbuy.com/fund/006594
006578,泰康中证港股通非银指数A,01-26,1.3058,-3.83%,11.04%,12.22%,10.78%,11.03%,7.38%,https://www.howbuy.com/fund/006578
007810,富国中证央企ETF联接C,01-26,1.1779,-0.54%,5.70%,12.14%,14.69%,21.03%,4.71%,https://www.howbuy.com/fund/007810
460220,华泰上证中小盘ETF联接,01-26,1.4514,0.89%,5.49%,12.12%,13.12%,31.79%,2.95%,https://www.howbuy.com/fund/460220
006579,泰康中证港股通非银指数C,01-26,1.2965,-3.84%,10.99%,12.11%,10.56%,10.58%,7.34%,https://www.howbuy.com/fund/006579
001617,天弘中证电子ETF联接A,01-26,1.5932,-2.02%,9.20%,12.08%,13.21%,32.33%,6.73%,https://www.howbuy.com/fund/001617
159906,大成深证成长40ETF,01-26,1.6750,5.61%,8.77%,12.04%,11.30%,56.54%,6.82%,https://www.howbuy.com/fund/159906
001618,天弘中证电子ETF联接C,01-26,1.5726,-2.02%,9.18%,12.02%,13.10%,32.06%,6.72%,https://www.howbuy.com/fund/001618
159907,广发中小板300ETF,01-26,1.9511,1.68%,8.55%,11.82%,15.44%,40.09%,6.41%,https://www.howbuy.com/fund/159907
512480,国联安中证全指半导体ETF,01-26,2.1887,-3.58%,7.17%,11.82%,0.48%,19.95%,4.59%,https://www.howbuy.com/fund/512480
007786,富国中证一带一路ETF联接A,01-26,1.2269,-1.06%,4.52%,11.81%,16.89%,23.00%,3.52%,https://www.howbuy.com/fund/007786
007796,博时央创ETF联接A,01-26,1.1777,-0.58%,5.57%,11.79%,12.23%,20.63%,4.55%,https://www.howbuy.com/fund/007796
470007,汇添富上证综合指数,01-26,1.2520,0.56%,5.97%,11.77%,14.62%,28.94%,3.61%,https://www.howbuy.com/fund/470007
008072,景顺长城创业板综指增强,01-26,1.4066,3.52%,9.51%,11.77%,15.19%,--,6.69%,https://www.howbuy.com/fund/008072
000373,华安中证细分医药ETF联接A,01-26,2.1570,6.10%,5.68%,11.76%,5.89%,49.17%,5.43%,https://www.howbuy.com/fund/000373
008907,添富中证一带一路ETF联接A,01-26,1.3123,-0.90%,4.63%,11.73%,17.05%,--,3.66%,https://www.howbuy.com/fund/008907
003986,申万中证500指数优选增强A,01-26,1.8475,2.99%,10.41%,11.73%,13.09%,45.39%,7.71%,https://www.howbuy.com/fund/003986
007787,富国中证一带一路ETF联接C,01-26,1.2215,-1.08%,4.47%,11.69%,16.64%,22.49%,3.48%,https://www.howbuy.com/fund/007787
007797,博时央创ETF联接C,01-26,1.1720,-0.59%,5.54%,11.68%,11.99%,20.14%,4.52%,https://www.howbuy.com/fund/007797
008908,添富中证一带一路ETF联接C,01-26,1.3088,-0.90%,4.60%,11.65%,16.88%,--,3.64%,https://www.howbuy.com/fund/008908
007794,申万菱信中证500指数优选C,01-26,1.6678,2.98%,10.37%,11.64%,12.91%,44.94%,7.68%,https://www.howbuy.com/fund/007794
000376,华安中证细分医药ETF联接C,01-26,2.1020,6.05%,5.63%,11.63%,5.68%,48.55%,5.36%,https://www.howbuy.com/fund/000376
009336,平安中证500指数增强A,01-26,1.2912,2.34%,7.23%,11.60%,11.46%,--,5.46%,https://www.howbuy.com/fund/009336
009337,平安中证500指数增强C,01-26,1.2869,2.33%,7.19%,11.46%,11.18%,--,5.42%,https://www.howbuy.com/fund/009337
008749,富国中证科技50策略ETF联接A,01-26,1.2236,0.90%,10.81%,11.45%,9.22%,--,6.53%,https://www.howbuy.com/fund/008749
007792,嘉实央企创新驱动ETF联接A,01-26,1.1395,-0.57%,5.68%,11.43%,12.05%,16.35%,4.56%,https://www.howbuy.com/fund/007792
510010,交银上证180公司治理ETF,01-26,1.5360,-1.41%,6.67%,11.39%,21.71%,30.61%,3.85%,https://www.howbuy.com/fund/510010
007793,嘉实央企创新驱动ETF联接C,01-26,1.1369,-0.57%,5.66%,11.37%,11.90%,16.10%,4.55%,https://www.howbuy.com/fund/007793
008750,富国中证科技50策略ETF联接C,01-26,1.2190,0.89%,10.77%,11.33%,8.99%,--,6.49%,https://www.howbuy.com/fund/008750
090012,大成深证成长40ETF联接,01-26,1.6310,5.36%,8.30%,11.33%,10.58%,52.43%,6.46%,https://www.howbuy.com/fund/090012
161726,招商国证生物医药指数,01-26,1.0363,10.68%,9.95%,11.31%,0.69%,73.86%,10.17%,https://www.howbuy.com/fund/161726
515260,华宝中证电子50ETF,01-26,1.0740,-2.42%,9.56%,11.31%,10.77%,--,6.98%,https://www.howbuy.com/fund/515260
270026,广发中小板300联接A,01-26,1.5623,1.58%,8.11%,11.16%,14.50%,37.65%,6.08%,https://www.howbuy.com/fund/270026
005112,银华中证全指医药卫生指数,01-26,2.1650,10.34%,8.79%,11.09%,3.52%,47.10%,7.76%,https://www.howbuy.com/fund/005112
007300,国联安中证半导体ETF联接A,01-26,2.1358,-3.37%,6.63%,11.04%,0.80%,20.09%,4.23%,https://www.howbuy.com/fund/007300
007301,国联安中证半导体ETF联接C,01-26,2.1222,-3.37%,6.61%,10.97%,0.67%,19.79%,4.21%,https://www.howbuy.com/fund/007301
163821,中银沪深300等权重指数LOF,01-26,2.1600,0.28%,6.19%,10.94%,16.82%,43.71%,3.60%,https://www.howbuy.com/fund/163821
513090,易方达中证香港证券ETF,01-26,1.3410,-5.45%,14.89%,10.84%,6.01%,--,8.40%,https://www.howbuy.com/fund/513090
515520,大成MSCI价值100ETF,01-26,1.4289,0.83%,5.66%,10.78%,17.75%,41.35%,3.41%,https://www.howbuy.com/fund/515520
168001,国寿养老指数增强,01-26,1.4322,3.21%,6.70%,10.75%,10.41%,45.90%,4.08%,https://www.howbuy.com/fund/168001
006048,长城中证500指数增强A,01-26,1.5252,4.88%,10.07%,10.75%,10.94%,39.33%,8.79%,https://www.howbuy.com/fund/006048
588000,华夏上证科创板50成份ETF,01-26,1.5231,2.35%,9.46%,10.69%,--,--,6.07%,https://www.howbuy.com/fund/588000
519686,交银上证180治理ETF联接,01-26,1.6890,-1.34%,6.16%,10.68%,20.30%,28.44%,3.56%,https://www.howbuy.com/fund/519686
007413,长城中证500指数增强C,01-26,1.5086,4.87%,10.04%,10.67%,10.77%,38.90%,8.77%,https://www.howbuy.com/fund/007413
001351,诺安中证500指数增强A,01-26,1.0351,2.13%,6.52%,10.60%,8.88%,38.29%,4.85%,https://www.howbuy.com/fund/001351
159938,广发中证全指医药卫生ETF,01-26,2.2222,5.86%,6.00%,10.56%,7.20%,53.45%,5.36%,https://www.howbuy.com/fund/159938
501059,西部利得国企红利指增(LOF)A,01-26,1.6503,-0.45%,5.61%,10.54%,13.49%,33.21%,4.59%,https://www.howbuy.com/fund/501059
009439,西部利得国企红利指增(LOF)C,01-26,1.6211,-0.45%,5.55%,10.41%,13.28%,--,4.57%,https://www.howbuy.com/fund/009439
501025,鹏华香港银行指数(LOF)A,01-26,0.9557,-2.67%,8.05%,10.40%,4.70%,-9.48%,4.77%,https://www.howbuy.com/fund/501025
502023,鹏华国证钢铁行业指数(LOF),01-26,1.3630,2.40%,2.71%,10.36%,17.21%,26.71%,4.13%,https://www.howbuy.com/fund/502023
588090,华泰柏瑞上证科创50ETF,01-26,1.5261,2.37%,9.43%,10.29%,--,--,6.02%,https://www.howbuy.com/fund/588090
168203,中融钢铁指数,01-26,0.9770,2.41%,3.72%,10.12%,14.12%,21.41%,5.05%,https://www.howbuy.com/fund/168203
515500,海富通中证长三角领先ETF,01-26,1.0802,0.34%,6.16%,10.07%,--,--,4.30%,https://www.howbuy.com/fund/515500
