基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
006564,圆信永丰精选回报混合,01-26,1.9690,3.38%,10.14%,28.64%,43.25%,74.34%,7.26%,https://www.howbuy.com/fund/006564
169105,东方红睿华沪港深混合LOF,01-26,2.3661,4.49%,12.26%,28.64%,35.84%,53.07%,8.25%,https://www.howbuy.com/fund/169105
008353,泰达宏利消费混合A,01-26,1.7346,6.77%,11.28%,28.64%,38.08%,87.19%,6.69%,https://www.howbuy.com/fund/008353
008480,永赢股息优选混合A,01-26,1.7525,4.94%,17.73%,28.63%,39.41%,--,12.59%,https://www.howbuy.com/fund/008480
003835,鹏华沪深港新兴成长混合,01-26,2.7240,7.12%,16.81%,28.61%,29.59%,68.36%,11.78%,https://www.howbuy.com/fund/003835
005651,万家量化同顺多策略混合C,01-26,1.8100,5.02%,11.95%,28.60%,36.27%,62.89%,7.50%,https://www.howbuy.com/fund/005651
005296,南华丰淳混合A,01-26,1.7583,4.41%,15.10%,28.60%,26.90%,63.93%,10.47%,https://www.howbuy.com/fund/005296
001053,南方创新经济混合,01-26,3.1300,4.51%,11.51%,28.59%,35.38%,94.53%,8.42%,https://www.howbuy.com/fund/001053
002249,招商境远混合,01-26,2.7465,3.58%,14.89%,28.59%,39.66%,102.11%,11.56%,https://www.howbuy.com/fund/002249
580006,东吴新经济混合,01-26,1.4930,5.51%,7.68%,28.58%,34.67%,70.63%,6.84%,https://www.howbuy.com/fund/580006
519727,交银成长30混合,01-26,2.7890,4.65%,10.50%,28.58%,27.29%,61.12%,7.48%,https://www.howbuy.com/fund/519727
009120,广发品质回报混合C,01-26,1.3983,6.83%,15.39%,28.58%,37.64%,--,10.38%,https://www.howbuy.com/fund/009120
005368,富国清洁能源产业混合A,01-26,1.9662,7.00%,8.23%,28.58%,48.74%,--,7.89%,https://www.howbuy.com/fund/005368
008481,永赢股息优选混合C,01-26,1.7497,4.94%,17.71%,28.57%,39.27%,--,12.58%,https://www.howbuy.com/fund/008481
009138,嘉实瑞成两年期混合A,01-26,1.5833,1.27%,11.54%,28.57%,36.62%,--,7.10%,https://www.howbuy.com/fund/009138
007063,长盛研发回报混合,01-26,2.4301,4.59%,11.96%,28.56%,39.02%,84.17%,9.77%,https://www.howbuy.com/fund/007063
000939,中银研究精选灵活配置混合,01-26,1.2440,5.69%,12.89%,28.55%,34.14%,96.40%,7.89%,https://www.howbuy.com/fund/000939
008354,泰达宏利消费混合C,01-26,1.7291,6.76%,11.25%,28.53%,37.86%,86.63%,6.67%,https://www.howbuy.com/fund/008354
000527,南方新优享灵活配置混合A,01-26,5.8310,5.84%,12.63%,28.52%,35.04%,87.37%,9.65%,https://www.howbuy.com/fund/000527
206007,鹏华消费优选混合,01-26,5.2480,6.78%,9.91%,28.50%,35.64%,87.76%,5.02%,https://www.howbuy.com/fund/206007
007177,浙商智能行业优选混合A,01-26,1.7582,-0.47%,10.36%,28.50%,36.35%,72.43%,5.61%,https://www.howbuy.com/fund/007177
005297,南华丰淳混合C,01-26,1.7021,4.40%,15.06%,28.46%,26.62%,63.30%,10.45%,https://www.howbuy.com/fund/005297
008260,长城价值优选混合,01-26,1.7817,6.21%,10.28%,28.46%,40.13%,--,5.39%,https://www.howbuy.com/fund/008260
360006,光大保德信新增长混合,01-26,2.2901,2.52%,11.58%,28.46%,37.90%,77.26%,9.77%,https://www.howbuy.com/fund/360006
008208,博道嘉泰回报混合,01-26,1.9157,6.27%,12.69%,28.45%,35.14%,86.28%,10.32%,https://www.howbuy.com/fund/008208
009139,嘉实瑞成两年期混合C,01-26,1.5788,1.25%,11.49%,28.43%,36.34%,--,7.06%,https://www.howbuy.com/fund/009139
110011,易方达中小盘混合,01-26,9.7718,4.28%,12.81%,28.43%,47.41%,101.88%,6.86%,https://www.howbuy.com/fund/110011
001808,银华互联网主题灵活混合,01-26,2.0470,3.33%,3.80%,28.42%,37.29%,80.19%,3.18%,https://www.howbuy.com/fund/001808
200008,长城品牌优选混合,01-26,2.6445,5.99%,8.57%,28.41%,38.30%,86.88%,3.80%,https://www.howbuy.com/fund/200008
002259,鹏华健康环保混合,01-26,2.9430,5.79%,10.64%,28.40%,31.85%,87.57%,8.36%,https://www.howbuy.com/fund/002259
217010,招商大盘蓝筹混合,01-26,3.6760,3.14%,12.73%,28.40%,36.25%,91.16%,10.79%,https://www.howbuy.com/fund/217010
002630,江信瑞福混合A,01-26,1.5533,1.80%,9.97%,28.39%,43.25%,57.01%,8.16%,https://www.howbuy.com/fund/002630
070011,嘉实策略混合,01-26,1.6600,1.65%,10.95%,28.37%,35.94%,67.07%,7.85%,https://www.howbuy.com/fund/070011
006136,广发估值优势混合,01-26,3.0250,4.98%,13.33%,28.36%,39.57%,85.23%,8.85%,https://www.howbuy.com/fund/006136
007959,方正富邦天恒混合A,01-26,1.8147,2.32%,12.99%,28.35%,50.69%,71.81%,9.46%,https://www.howbuy.com/fund/007959
003940,银华盛世精选混合发起式,01-26,2.5230,7.35%,13.64%,28.34%,37.22%,97.03%,9.07%,https://www.howbuy.com/fund/003940
002653,泰康沪港深精选混合,01-26,1.9715,2.23%,17.31%,28.34%,31.87%,58.53%,11.39%,https://www.howbuy.com/fund/002653
007217,浙商智能行业优选混合C,01-26,1.7484,-0.48%,10.31%,28.33%,36.00%,71.57%,5.57%,https://www.howbuy.com/fund/007217
530012,建信积极配置混合,01-26,3.9040,4.19%,12.15%,28.29%,34.67%,61.26%,8.32%,https://www.howbuy.com/fund/530012
007854,光大保德信景气先锋混合,01-26,2.0311,2.23%,14.79%,28.29%,33.46%,83.64%,10.23%,https://www.howbuy.com/fund/007854
005521,华安红利精选混合,01-26,1.5966,3.23%,15.51%,28.29%,32.08%,65.51%,11.74%,https://www.howbuy.com/fund/005521
007960,方正富邦天恒混合C,01-26,1.8610,2.32%,12.96%,28.27%,55.29%,76.83%,9.44%,https://www.howbuy.com/fund/007960
006590,南方新优享灵活配置混合C,01-26,5.7410,5.82%,12.55%,28.26%,34.48%,85.85%,9.58%,https://www.howbuy.com/fund/006590
009190,景顺长城核心优选一年混合,01-26,1.5701,4.16%,12.38%,28.22%,38.57%,--,10.00%,https://www.howbuy.com/fund/009190
002631,江信瑞福混合C,01-26,1.4867,1.79%,9.91%,28.22%,42.88%,57.36%,8.12%,https://www.howbuy.com/fund/002631
750001,安信灵活配置混合,01-26,2.6320,3.18%,13.74%,28.20%,41.13%,93.10%,10.54%,https://www.howbuy.com/fund/750001
004148,圆信永丰多策略混合,01-26,2.1803,5.26%,8.75%,28.20%,26.37%,59.24%,5.57%,https://www.howbuy.com/fund/004148
005638,农银量化智慧混合,01-26,2.0326,3.26%,10.36%,28.20%,36.01%,72.08%,7.77%,https://www.howbuy.com/fund/005638
005164,富荣福锦混合A,01-26,2.1990,4.72%,12.10%,28.19%,41.22%,100.95%,6.68%,https://www.howbuy.com/fund/005164
004674,富国新机遇灵活配置混合A,01-26,1.9066,2.81%,13.31%,28.18%,41.30%,61.49%,9.37%,https://www.howbuy.com/fund/004674
010059,东方红鼎元3个月定开混合,01-26,1.3114,5.96%,12.09%,28.18%,--,--,8.29%,https://www.howbuy.com/fund/010059
001581,华安沪港深通精选混合,01-26,2.6390,2.29%,12.39%,28.17%,35.96%,67.34%,9.37%,https://www.howbuy.com/fund/001581
110009,易方达价值精选混合,01-26,1.7757,2.85%,14.26%,28.17%,36.55%,81.93%,9.40%,https://www.howbuy.com/fund/110009
070018,嘉实回报混合,01-26,2.2160,4.87%,11.19%,28.17%,39.37%,89.92%,5.27%,https://www.howbuy.com/fund/070018
009011,华夏睿阳一年持有混合,01-26,1.7420,4.29%,12.38%,28.16%,38.48%,--,7.12%,https://www.howbuy.com/fund/009011
270022,广发内需增长混合A,01-26,1.9250,2.39%,9.94%,28.16%,34.33%,85.81%,6.83%,https://www.howbuy.com/fund/270022
009010,华夏兴阳一年持有混合,01-26,1.7505,5.80%,12.75%,28.16%,38.76%,--,7.51%,https://www.howbuy.com/fund/009010
005165,富荣福锦混合C,01-26,2.1703,4.71%,12.09%,28.15%,41.14%,100.75%,6.67%,https://www.howbuy.com/fund/005165
001382,易方达国企改革混合,01-26,2.6820,4.72%,8.67%,28.14%,49.08%,93.93%,4.03%,https://www.howbuy.com/fund/001382
007047,长城核心优势混合,01-26,2.3145,5.81%,9.71%,28.11%,40.75%,119.13%,5.00%,https://www.howbuy.com/fund/007047
002340,富国价值优势混合,01-26,3.6610,3.24%,13.94%,28.10%,36.40%,102.38%,11.21%,https://www.howbuy.com/fund/002340
005186,长安鑫兴混合A,01-26,1.9403,5.59%,10.47%,28.09%,31.54%,59.18%,8.48%,https://www.howbuy.com/fund/005186
501066,东方红恒元五年定开混合,01-26,2.4108,2.26%,14.36%,28.06%,43.07%,63.46%,10.13%,https://www.howbuy.com/fund/501066
004332,恒生沪港深新兴产业精选,01-26,1.8713,5.76%,11.83%,28.06%,35.67%,67.71%,10.36%,https://www.howbuy.com/fund/004332
004809,前海联合润丰混合A,01-26,1.6513,6.76%,13.12%,28.05%,34.87%,61.23%,8.52%,https://www.howbuy.com/fund/004809
005634,汇安行业龙头混合,01-26,1.8445,5.49%,11.73%,28.05%,34.60%,71.37%,9.69%,https://www.howbuy.com/fund/005634
002020,国都创新驱动混合,01-26,2.1050,4.31%,14.84%,28.04%,29.46%,52.21%,10.73%,https://www.howbuy.com/fund/002020
005187,长安鑫兴混合C,01-26,1.9293,5.59%,10.45%,28.04%,31.41%,58.92%,8.47%,https://www.howbuy.com/fund/005187
004675,富国新机遇灵活配置混合C,01-26,1.7158,2.81%,13.26%,28.03%,40.95%,60.70%,9.34%,https://www.howbuy.com/fund/004675
001538,上投摩根科技前沿混合,01-26,3.1993,4.37%,11.21%,28.01%,35.85%,101.47%,7.50%,https://www.howbuy.com/fund/001538
000477,广发主题领先混合,01-26,3.0030,5.81%,12.05%,28.01%,35.76%,87.80%,7.37%,https://www.howbuy.com/fund/000477
090018,大成新锐产业混合,01-26,4.0910,3.02%,15.14%,28.00%,42.54%,100.54%,13.39%,https://www.howbuy.com/fund/090018
008328,诺安新兴产业混合,01-26,1.6119,7.23%,10.21%,28.00%,30.77%,--,5.84%,https://www.howbuy.com/fund/008328
160605,鹏华中国50混合,01-26,3.1590,5.62%,9.50%,28.00%,37.41%,95.85%,3.85%,https://www.howbuy.com/fund/160605
005379,添富价值创造定开混合,01-26,2.4484,4.96%,15.87%,27.99%,31.90%,86.39%,10.47%,https://www.howbuy.com/fund/005379
673120,西部利得新富混合,01-26,2.0720,7.47%,12.79%,27.98%,36.77%,69.28%,8.42%,https://www.howbuy.com/fund/673120
009102,鹏扬红利优选混合A,01-26,1.3192,4.43%,11.63%,27.95%,32.01%,--,8.72%,https://www.howbuy.com/fund/009102
673060,西部利得景瑞混合A,01-26,2.2570,3.30%,11.46%,27.95%,44.13%,77.58%,9.72%,https://www.howbuy.com/fund/673060
162703,广发小盘成长混合(LOF)A,01-26,3.9940,8.06%,14.04%,27.94%,21.76%,72.10%,12.81%,https://www.howbuy.com/fund/162703
002663,前海开源沪港深大消费C,01-26,2.0710,6.15%,12.74%,27.92%,35.09%,73.74%,8.54%,https://www.howbuy.com/fund/002663
180018,银华和谐主题混合,01-26,4.9360,5.34%,11.25%,27.91%,34.50%,81.00%,6.54%,https://www.howbuy.com/fund/180018
005935,前海联合润丰混合C,01-26,1.6303,6.75%,13.07%,27.91%,34.59%,60.37%,8.48%,https://www.howbuy.com/fund/005935
000117,广发轮动配置混合,01-26,3.8000,5.44%,12.00%,27.90%,35.71%,88.87%,7.37%,https://www.howbuy.com/fund/000117
002662,前海开源沪港深大消费A,01-26,2.0860,6.16%,12.76%,27.90%,35.10%,73.98%,8.59%,https://www.howbuy.com/fund/002662
001838,国投瑞银国家安全混合,01-26,1.2980,-5.32%,4.59%,27.88%,30.58%,92.01%,-2.11%,https://www.howbuy.com/fund/001838
000263,工银信息产业混合,01-26,4.5840,1.01%,8.09%,27.87%,56.72%,120.49%,5.82%,https://www.howbuy.com/fund/000263
160415,华安量化多因子混合LOF,01-26,1.9872,3.92%,9.29%,27.86%,32.70%,57.86%,6.54%,https://www.howbuy.com/fund/160415
501064,国泰价值优选灵活配置混合,01-26,2.6832,1.74%,16.95%,27.84%,35.44%,75.13%,13.11%,https://www.howbuy.com/fund/501064
090009,大成行业轮动混合,01-26,3.3900,7.76%,13.83%,27.83%,34.26%,74.74%,10.32%,https://www.howbuy.com/fund/090009
009258,西部利得景瑞混合C,01-26,2.2510,3.26%,11.38%,27.83%,43.83%,--,9.64%,https://www.howbuy.com/fund/009258
009103,鹏扬红利优选混合C,01-26,1.3164,4.43%,11.59%,27.82%,31.73%,--,8.69%,https://www.howbuy.com/fund/009103
009132,广发小盘成长混合(LOF)C,01-26,3.9814,8.05%,14.00%,27.81%,21.51%,--,12.78%,https://www.howbuy.com/fund/009132
001261,中融新机遇混合,01-26,1.4300,3.62%,14.49%,27.79%,18.38%,42.71%,9.33%,https://www.howbuy.com/fund/001261
007349,华夏科技创新混合A,01-26,2.5808,3.03%,13.28%,27.79%,30.18%,75.42%,7.55%,https://www.howbuy.com/fund/007349
009855,中加新兴成长混合A,01-26,1.2594,7.64%,16.22%,27.78%,--,--,12.07%,https://www.howbuy.com/fund/009855
002419,汇添富盈安混合,01-26,2.0890,3.26%,12.80%,27.77%,30.16%,70.95%,7.02%,https://www.howbuy.com/fund/002419
001983,中邮低碳经济灵活配置混合,01-26,1.4450,3.36%,13.16%,27.76%,35.30%,55.88%,9.14%,https://www.howbuy.com/fund/001983
002011,华夏红利混合,01-26,3.8710,3.23%,9.07%,27.76%,30.16%,59.89%,5.45%,https://www.howbuy.com/fund/002011
007592,华夏价值精选混合,01-26,1.5945,2.11%,9.26%,27.75%,28.16%,61.47%,6.82%,https://www.howbuy.com/fund/007592
002649,民生加银智造2025混合,01-26,2.5051,5.10%,10.39%,27.74%,43.44%,93.65%,7.79%,https://www.howbuy.com/fund/002649
519688,交银精选混合,01-26,1.3066,5.22%,16.43%,27.74%,34.65%,75.56%,13.06%,https://www.howbuy.com/fund/519688
001780,诺安改革趋势混合,01-26,1.9250,8.27%,9.25%,27.74%,26.40%,64.11%,6.35%,https://www.howbuy.com/fund/001780
006538,东海核心价值混合,01-26,2.1734,9.31%,17.51%,27.73%,32.15%,73.83%,15.51%,https://www.howbuy.com/fund/006538
470006,汇添富医药保健混合A,01-26,3.4970,11.62%,14.43%,27.72%,24.63%,100.40%,12.73%,https://www.howbuy.com/fund/470006
004959,圆信永丰优悦生活混合,01-26,1.8781,1.94%,9.48%,27.72%,38.44%,90.84%,7.25%,https://www.howbuy.com/fund/004959
002547,民生加银养老服务混合,01-26,2.8430,5.73%,10.19%,27.72%,40.26%,86.67%,6.88%,https://www.howbuy.com/fund/002547
660012,农银汇理消费主题混合A,01-26,5.5594,4.40%,11.73%,27.71%,44.49%,104.47%,5.79%,https://www.howbuy.com/fund/660012
006396,长信双利优选混合E,01-26,2.7234,5.09%,14.56%,27.70%,33.61%,72.42%,11.30%,https://www.howbuy.com/fund/006396
001534,华宝万物互联混合,01-26,1.7150,2.51%,10.36%,27.70%,30.32%,57.77%,7.39%,https://www.howbuy.com/fund/001534
519991,长信双利优选混合A,01-26,2.6517,5.09%,14.56%,27.69%,33.63%,72.85%,11.30%,https://www.howbuy.com/fund/519991
001076,易方达改革红利混合,01-26,2.1720,6.16%,7.15%,27.69%,46.46%,91.37%,2.99%,https://www.howbuy.com/fund/001076
009246,大摩ESG量化混合,01-26,1.2522,6.96%,13.29%,27.65%,25.77%,--,10.96%,https://www.howbuy.com/fund/009246
002801,泓德泓信混合,01-26,2.3426,4.22%,12.29%,27.63%,39.27%,87.71%,9.97%,https://www.howbuy.com/fund/002801
005742,南方成安优选混合,01-26,2.5615,5.05%,11.66%,27.56%,38.72%,95.10%,8.72%,https://www.howbuy.com/fund/005742
