基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
005606,招商招鸿6个月定开债,01-26,1.0132,0.00%,0.38%,1.62%,1.63%,2.12%,0.07%,https://www.howbuy.com/fund/005606
006170,工银瑞福纯债债券C,01-26,1.0684,0.09%,0.51%,1.62%,1.55%,2.40%,0.31%,https://www.howbuy.com/fund/006170
163907,中海惠裕纯债债券LOF,01-26,0.8190,0.00%,1.11%,1.61%,1.36%,1.99%,0.12%,https://www.howbuy.com/fund/163907
006934,平安3-5年政策性金融债A,01-26,1.0294,-0.01%,0.31%,1.61%,1.13%,2.08%,-0.05%,https://www.howbuy.com/fund/006934
006849,博时中债5-10农发行指数C,01-26,1.0013,-0.09%,0.28%,1.60%,0.87%,1.74%,0.07%,https://www.howbuy.com/fund/006849
009457,红土创新纯债A,01-26,1.0198,0.02%,0.78%,1.60%,--,--,0.47%,https://www.howbuy.com/fund/009457
007461,德邦锐泓债券A,01-26,1.0008,-0.01%,0.30%,1.60%,1.62%,3.07%,0.12%,https://www.howbuy.com/fund/007461
009458,红土创新纯债C,01-26,1.0196,0.02%,0.78%,1.59%,--,--,0.47%,https://www.howbuy.com/fund/009458
008558,永赢邦利债券A,01-26,1.0210,0.02%,0.48%,1.59%,2.04%,--,0.32%,https://www.howbuy.com/fund/008558
000817,中银安心回报债券,01-26,1.0180,0.10%,0.79%,1.59%,2.27%,4.27%,0.69%,https://www.howbuy.com/fund/000817
007462,德邦锐泓债券C,01-26,1.0010,-0.02%,0.29%,1.59%,1.61%,3.06%,0.12%,https://www.howbuy.com/fund/007462
164606,华泰柏瑞信用增利LOF,01-26,1.1771,0.25%,0.56%,1.59%,1.54%,1.47%,0.43%,https://www.howbuy.com/fund/164606
165809,东吴中证可转债指数,01-26,1.1029,-0.11%,2.43%,1.58%,2.33%,3.07%,1.33%,https://www.howbuy.com/fund/165809
008581,九泰久嘉纯债3个月债券C,01-26,1.0191,0.08%,1.25%,1.57%,--,--,0.73%,https://www.howbuy.com/fund/008581
630103,华商收益增强债券B,01-26,1.1640,0.00%,1.57%,1.57%,3.93%,3.19%,1.39%,https://www.howbuy.com/fund/630103
202108,南方润元A,01-26,1.3731,0.15%,1.04%,1.57%,2.29%,3.01%,0.84%,https://www.howbuy.com/fund/202108
008559,永赢邦利债券C,01-26,1.0206,0.02%,0.47%,1.56%,1.97%,--,0.31%,https://www.howbuy.com/fund/008559
006935,平安3-5年政策性金融债C,01-26,1.0282,-0.02%,0.28%,1.56%,1.11%,2.04%,-0.07%,https://www.howbuy.com/fund/006935
001235,中银国有企业债A,01-26,1.0460,0.10%,0.67%,1.55%,2.25%,5.18%,0.38%,https://www.howbuy.com/fund/001235
006854,人保鑫泽纯债债券A,01-26,1.0028,-0.35%,0.17%,1.55%,1.84%,0.88%,0.17%,https://www.howbuy.com/fund/006854
005755,平安短债债券C,01-26,1.0866,0.02%,0.43%,1.54%,2.15%,3.16%,0.31%,https://www.howbuy.com/fund/005755
004033,金鹰添荣纯债债券,01-26,1.0227,-0.01%,0.34%,1.54%,1.90%,4.16%,-0.08%,https://www.howbuy.com/fund/004033
001021,华夏亚债中国债券指数A,01-26,1.1910,0.08%,0.59%,1.53%,0.34%,1.38%,0.25%,https://www.howbuy.com/fund/001021
009528,建信中债湖北地方政府债指,01-26,1.0224,0.13%,0.91%,1.53%,2.13%,--,0.76%,https://www.howbuy.com/fund/009528
163819,中银信用增利债券(LOF)A,01-26,1.0550,0.09%,0.76%,1.53%,1.34%,2.68%,0.38%,https://www.howbuy.com/fund/163819
008876,国寿安保尊恒利率债C,01-26,1.0255,0.06%,0.56%,1.52%,2.41%,--,0.21%,https://www.howbuy.com/fund/008876
380009,中银添利债券发起A,01-26,1.3330,-0.15%,0.76%,1.52%,2.82%,4.05%,0.30%,https://www.howbuy.com/fund/380009
519667,银河银信添利债券A,01-26,1.0548,0.47%,1.71%,1.52%,2.77%,7.90%,1.34%,https://www.howbuy.com/fund/519667
006855,人保鑫泽纯债债券C,01-26,1.0013,-0.35%,0.16%,1.52%,1.79%,0.79%,0.16%,https://www.howbuy.com/fund/006855
005419,中欧聚瑞债券A,01-26,1.0129,0.19%,0.37%,1.51%,1.77%,0.82%,0.32%,https://www.howbuy.com/fund/005419
004902,富国丰利增强债券,01-26,1.1886,0.61%,2.01%,1.51%,1.49%,7.05%,1.42%,https://www.howbuy.com/fund/004902
050123,博时天颐债券C,01-26,1.4800,0.61%,1.44%,1.51%,0.89%,5.79%,0.48%,https://www.howbuy.com/fund/050123
009784,安信尊享添利利率债A,01-26,1.0185,0.10%,0.64%,1.50%,--,--,0.37%,https://www.howbuy.com/fund/009784
002637,广发集裕债券C,01-26,1.2830,0.00%,1.74%,1.50%,-0.39%,7.18%,0.39%,https://www.howbuy.com/fund/002637
519208,万家3-5年政策性金融债A,01-26,1.0474,0.04%,0.15%,1.50%,1.85%,3.96%,-0.12%,https://www.howbuy.com/fund/519208
000402,工银纯债债券A,01-26,1.1567,0.02%,0.72%,1.50%,1.58%,2.49%,0.47%,https://www.howbuy.com/fund/000402
000024,大摩双利增强债券A,01-26,1.1520,0.00%,0.70%,1.50%,3.70%,6.52%,0.35%,https://www.howbuy.com/fund/000024
008539,工银开元利率债债券A,01-26,1.0130,0.09%,0.36%,1.49%,1.45%,--,0.05%,https://www.howbuy.com/fund/008539
007622,中欧滚利一年滚动持有债A,01-26,1.0491,-0.07%,0.72%,1.49%,1.43%,3.76%,0.54%,https://www.howbuy.com/fund/007622
000037,广发景宁纯债债券,01-26,1.0153,0.07%,0.59%,1.49%,1.83%,--,0.20%,https://www.howbuy.com/fund/000037
511180,海富通上证投资级可转债ETF,01-26,10.1643,-0.17%,1.59%,1.49%,1.79%,--,0.65%,https://www.howbuy.com/fund/511180
253030,国联安信心增益债券,01-26,1.1642,0.40%,0.78%,1.48%,1.78%,2.97%,0.49%,https://www.howbuy.com/fund/253030
091023,大成安汇金融债A,01-26,1.0208,0.03%,0.40%,1.47%,--,--,0.02%,https://www.howbuy.com/fund/091023
202110,南方润元C,01-26,1.3278,0.15%,1.01%,1.47%,2.09%,2.61%,0.82%,https://www.howbuy.com/fund/202110
005852,中银添利债券发起C,01-26,1.3160,-0.15%,0.69%,1.46%,2.63%,3.71%,0.30%,https://www.howbuy.com/fund/005852
090023,大成安汇金融债C,01-26,1.0205,0.03%,0.40%,1.46%,--,--,0.02%,https://www.howbuy.com/fund/090023
007100,中银添利债券发起E,01-26,1.3210,-0.15%,0.76%,1.46%,2.62%,3.69%,0.30%,https://www.howbuy.com/fund/007100
511280,华夏3-5年信用债ETF,01-26,111.4549,0.07%,0.77%,1.46%,1.46%,2.67%,0.47%,https://www.howbuy.com/fund/511280
008010,前海联合润盈短债债券A,01-26,1.0383,0.45%,0.83%,1.46%,1.96%,3.56%,0.70%,https://www.howbuy.com/fund/008010
009785,安信尊享添利利率债C,01-26,1.0175,0.10%,0.62%,1.46%,--,--,0.36%,https://www.howbuy.com/fund/009785
519209,万家3-5年政策性金融债C,01-26,1.0397,0.03%,0.13%,1.45%,1.76%,3.75%,-0.14%,https://www.howbuy.com/fund/519209
009278,同泰恒兴纯债A,01-26,1.0057,0.01%,0.37%,1.45%,1.72%,--,0.09%,https://www.howbuy.com/fund/009278
007038,前海联合添惠纯债债券C,01-26,1.1252,0.01%,0.80%,1.45%,1.56%,2.99%,0.64%,https://www.howbuy.com/fund/007038
007545,太平恒安三个月定开债券,01-26,1.0633,0.00%,0.50%,1.45%,1.85%,4.60%,0.29%,https://www.howbuy.com/fund/007545
008242,英大通盈纯债债券A,01-26,1.0175,0.00%,0.24%,1.45%,1.22%,1.56%,-0.08%,https://www.howbuy.com/fund/008242
501105,建信金融债8-10年指数LOF,01-26,1.1936,-0.02%,0.31%,1.44%,0.62%,1.44%,0.02%,https://www.howbuy.com/fund/501105
008686,大成景优中短债A,01-26,1.0170,0.03%,0.67%,1.44%,--,--,0.43%,https://www.howbuy.com/fund/008686
004230,永赢添益债券,01-26,1.1170,-0.04%,0.30%,1.43%,1.35%,3.20%,0.00%,https://www.howbuy.com/fund/004230
006451,华富中证恒久国开债指数A,01-26,1.0374,-0.01%,0.26%,1.43%,0.91%,2.00%,0.00%,https://www.howbuy.com/fund/006451
008687,大成景优中短债C,01-26,1.0167,0.04%,0.68%,1.43%,--,--,0.43%,https://www.howbuy.com/fund/008687
008015,嘉实中债3-5年国开债指A,01-26,1.0001,-0.01%,0.23%,1.42%,1.35%,2.39%,-0.10%,https://www.howbuy.com/fund/008015
000025,大摩双利增强债券C,01-26,1.1400,0.00%,0.71%,1.42%,3.49%,6.09%,0.26%,https://www.howbuy.com/fund/000025
007366,易方达中债3-5年政金债A,01-26,1.0103,0.03%,0.27%,1.42%,1.53%,2.99%,-0.04%,https://www.howbuy.com/fund/007366
006702,国富恒嘉短债债券A,01-26,1.0341,0.09%,0.35%,1.42%,1.34%,1.33%,0.17%,https://www.howbuy.com/fund/006702
519666,银河银信添利债券B,01-26,1.0532,0.46%,1.67%,1.42%,2.56%,7.46%,1.31%,https://www.howbuy.com/fund/519666
003285,国寿安保安康纯债债券,01-26,1.0873,-0.01%,0.57%,1.42%,1.52%,2.89%,0.39%,https://www.howbuy.com/fund/003285
001023,华夏亚债中国债券指数C,01-26,1.1450,0.09%,0.53%,1.42%,0.09%,0.94%,0.26%,https://www.howbuy.com/fund/001023
007228,华安中债7-10年国开债A,01-26,0.9897,0.01%,0.34%,1.41%,0.58%,-0.55%,0.00%,https://www.howbuy.com/fund/007228
006082,鑫元全利债券A,01-26,1.0486,0.01%,0.41%,1.41%,1.15%,0.59%,0.14%,https://www.howbuy.com/fund/006082
008698,前海联合泳嘉纯债A,01-26,1.0173,0.00%,0.38%,1.41%,1.61%,--,0.29%,https://www.howbuy.com/fund/008698
008016,嘉实中债3-5年国开债指C,01-26,1.0000,-0.01%,0.23%,1.40%,1.37%,2.38%,-0.11%,https://www.howbuy.com/fund/008016
009279,同泰恒兴纯债C,01-26,1.0042,0.00%,0.35%,1.40%,1.60%,--,0.06%,https://www.howbuy.com/fund/009279
003329,万家鑫安纯债债券A,01-26,1.0911,-0.01%,0.55%,1.40%,1.56%,3.39%,0.32%,https://www.howbuy.com/fund/003329
009280,长信中债1-3年政金债指A,01-26,1.0189,0.00%,0.33%,1.40%,1.75%,--,0.02%,https://www.howbuy.com/fund/009280
001516,大成安汇金融债E,01-26,1.0195,0.02%,0.38%,1.40%,--,--,0.01%,https://www.howbuy.com/fund/001516
004001,泰达宏利恒利债券A,01-26,1.0757,0.03%,0.41%,1.40%,1.24%,2.73%,0.08%,https://www.howbuy.com/fund/004001
006452,华富中证恒久国开债指数C,01-26,1.0351,-0.02%,0.25%,1.40%,0.87%,1.90%,-0.01%,https://www.howbuy.com/fund/006452
005420,中欧聚瑞债券C,01-26,1.0072,0.18%,0.33%,1.40%,1.85%,0.64%,0.28%,https://www.howbuy.com/fund/005420
000911,鑫元合丰纯债A,01-26,1.0294,0.02%,0.28%,1.40%,1.36%,1.85%,0.03%,https://www.howbuy.com/fund/000911
000736,诺安聚利债券A,01-26,1.2331,-0.03%,0.45%,1.40%,0.88%,1.82%,0.20%,https://www.howbuy.com/fund/000736
008540,工银开元利率债债券C,01-26,1.0094,0.08%,0.32%,1.40%,1.24%,--,0.02%,https://www.howbuy.com/fund/008540
000403,工银纯债债券B,01-26,1.1414,0.01%,0.68%,1.39%,1.38%,2.05%,0.44%,https://www.howbuy.com/fund/000403
009282,宝盈盈辉纯债A,01-26,1.0050,0.06%,0.28%,1.39%,1.31%,--,0.00%,https://www.howbuy.com/fund/009282
005666,上银慧佳盈债券,01-26,1.0007,-0.01%,0.50%,1.39%,1.66%,2.82%,0.26%,https://www.howbuy.com/fund/005666
009298,英大安惠纯债A,01-26,1.0141,-0.01%,0.20%,1.39%,1.18%,--,-0.07%,https://www.howbuy.com/fund/009298
217022,招商产业债券A,01-26,1.5340,0.13%,0.85%,1.39%,2.27%,4.35%,0.66%,https://www.howbuy.com/fund/217022
005309,中银证券汇嘉定期开放债券,01-26,1.1037,0.05%,0.52%,1.39%,1.41%,2.93%,0.27%,https://www.howbuy.com/fund/005309
007229,华安中债7-10年国开债C,01-26,1.5570,0.01%,0.34%,1.39%,57.43%,55.48%,0.00%,https://www.howbuy.com/fund/007229
160128,南方金利A,01-26,1.0160,0.10%,1.09%,1.39%,2.29%,4.50%,0.89%,https://www.howbuy.com/fund/160128
450018,国富恒久信用债券A,01-26,1.2734,-0.05%,0.62%,1.39%,1.68%,2.69%,0.51%,https://www.howbuy.com/fund/450018
007367,易方达中债3-5年政金债C,01-26,1.0100,0.03%,0.26%,1.38%,1.48%,2.87%,-0.06%,https://www.howbuy.com/fund/007367
005581,华夏3-5年信用债ETF联接A,01-26,1.1261,0.07%,0.72%,1.38%,1.34%,2.35%,0.43%,https://www.howbuy.com/fund/005581
007888,农银汇理金盈债券,01-26,1.0245,0.04%,0.42%,1.38%,1.71%,4.40%,0.18%,https://www.howbuy.com/fund/007888
006727,博时中债3-5进出口行指数A,01-26,1.0163,-0.02%,0.22%,1.38%,1.00%,2.00%,-0.02%,https://www.howbuy.com/fund/006727
007332,嘉合磐昇纯债A,01-26,1.0460,0.02%,0.41%,1.38%,1.78%,3.16%,0.31%,https://www.howbuy.com/fund/007332
000310,安信永利信用债券A,01-26,1.1800,0.60%,1.11%,1.37%,2.25%,3.15%,0.94%,https://www.howbuy.com/fund/000310
007623,中欧滚利一年滚动持有债C,01-26,1.0436,-0.08%,0.68%,1.37%,1.19%,3.29%,0.50%,https://www.howbuy.com/fund/007623
008243,英大通盈纯债债券C,01-26,1.0142,-0.01%,0.21%,1.37%,1.07%,1.26%,-0.10%,https://www.howbuy.com/fund/008243
007186,华夏中债3-5年政金债指数A,01-26,1.0144,-0.01%,0.26%,1.37%,1.41%,2.10%,-0.05%,https://www.howbuy.com/fund/007186
006325,招商添荣3个月定开债A,01-26,1.0379,0.02%,0.73%,1.37%,1.27%,1.50%,0.45%,https://www.howbuy.com/fund/006325
511270,海富通上证10年期ETF,01-26,104.3048,-0.28%,0.03%,1.37%,-0.43%,2.22%,-0.08%,https://www.howbuy.com/fund/511270
007485,博时中债3-5年国开行债券A,01-26,1.0092,0.00%,0.20%,1.36%,0.83%,1.81%,-0.12%,https://www.howbuy.com/fund/007485
000910,鑫元合丰纯债C,01-26,1.0256,0.01%,0.26%,1.36%,1.29%,1.73%,0.01%,https://www.howbuy.com/fund/000910
006191,华夏鼎通债券A,01-26,1.0146,0.02%,0.50%,1.36%,1.43%,3.42%,0.19%,https://www.howbuy.com/fund/006191
003747,万家鑫享纯债债券A,01-26,1.1232,-0.01%,0.33%,1.36%,1.41%,2.89%,0.05%,https://www.howbuy.com/fund/003747
